query_id,gallery_id,confidence
32ae3069da404e6f843cbd95fa018a71,eff24b01b2f5428baa4c3fef6cb40d41,0.95367
605d42bbb0154c76b70114f63b807951,8889c114b071429cbe2418f5b0f2024b,0.59967
19805d9c7c944703bb05511bc3145812,30c71719aed84c07ae21d0eff0deed72,0.97311
4ed65c954d584e13a9e98e27808e0c6a,a94cb58f1ca8456b96e39b5b1ebfb7ea,0.64626
9d58ebfc8b864b49a9c970a667fff950,30c71719aed84c07ae21d0eff0deed72,0.98173
5e1395d13dc84b8abd6f0452e25b3a7f,8889c114b071429cbe2418f5b0f2024b,0.83173
df7a79cf083f40ca846761b9760fc72f,e343a998f4df4ac195c84e0fb571a393,0.97637
489108f0d3474ebb97eeace77d5bcece,e343a998f4df4ac195c84e0fb571a393,0.91812
9cd6d1191c914787875042fd76df0c35,8746ae2ca7514699b629b4d9b5fe95a7,0.97424
77f7e4ffce974b33ab54c80177a1c9c0,a0408a6462b24cf18e50a8616359d5ad,0.92887
27af2d56825b4ded843852cb1cbe3494,8746ae2ca7514699b629b4d9b5fe95a7,0.83408
7a09c2cc2bcd4fbb8b083d6f02a88232,a0408a6462b24cf18e50a8616359d5ad,0.82752
7d8239bb435749bdaaba93674e4c0b98,632cc2bc04034dd4848855fe6497262d,0.70481
ae918c8fd007427fbc53dbaff23eddbe,632cc2bc04034dd4848855fe6497262d,0.67000
b30bc5f593ba46bc8b6fa26692576484,babbeca1f6a244a2a11ea77a3855e70f,0.94925
8b8fe37d85da4a28a5c27452a42435e6,0b57f893483647c3aed811775a4c4c04,0.67084
a222b9dea1384b57ad0fae45ff950737,0b57f893483647c3aed811775a4c4c04,0.87048
043d64050fe145349300b95379966923,2070754bb5dd4a248be9c2a6a1a9d381,0.84341
ab8935721e0240089dafee6f408c220a,a055f8188384479a8bad418f7dffd9a5,0.70436
00d0f767535a4289833325887d72e3d2,2070754bb5dd4a248be9c2a6a1a9d381,0.80169
1d0c8e601ffb4534a871d984ad842a4f,a055f8188384479a8bad418f7dffd9a5,0.98531
ebd87dca48ae4df38943cc6f9b4f2912,5c8a8b7a59c54b9aa7b7136fd91b5869,0.79937
558c6735b6104bc98ca4b2db381640fe,8fca2e4873e946f7a788af2b846cebd7,0.95968
6064cb0ed7d64bde866fe6ad42b6ede6,5c8a8b7a59c54b9aa7b7136fd91b5869,0.88507
cf344978d7a04303b41fa8b37a18c300,8fca2e4873e946f7a788af2b846cebd7,0.96943
e8f38f28c61d4444ba078fe27ebcbc24,9094e936e13641cc9bfcc7dc1408d86e,0.96817
7a0163f3c4484730b1f7324ebf67cd09,9094e936e13641cc9bfcc7dc1408d86e,0.97566
4950b6a47e8e44f8bbb0aac7868f4b36,4e7ee74be72a461fa02fa61bee62bdcc,0.84318
4c620d71caf444eb9f723cc29094dcc2,772cb9726861451d9972604da6f65c55,0.94772
1852c13dfd984c51bfb11e6364bf47ba,189a3b686ad14c24b5e1a495f76dd239,0.98639
0e088d9c189b42fba49c31c41949bba8,37ae696e40dd42ebb4738722daa3c523,0.77424
46422438d0644a1cb590332f27fe002e,bf789f42ccfc42c5a330a3f6e30ddb83,0.93338
968aaed29a304ba7b1a1990450602307,37ae696e40dd42ebb4738722daa3c523,0.95495
f3e1733712aa449e916483279ed84027,bf789f42ccfc42c5a330a3f6e30ddb83,0.96090
4fa08d976269478fa124bfa62b83982f,66cba49431224a3788f914d6a80165e1,0.96362
d9a90abcdd1d474ba4dc176d544afc6e,66cba49431224a3788f914d6a80165e1,0.98988
a340c00c29c84c2e841e61bba8c9b67b,bc13c2b0221744a29a8ddf56aa015df9,0.77380
ee8c72e038f140a5bc9cb4770711253a,ca0fe2dd97434e2ca7aecc38d4f1fcd9,0.96640
fcf7329cd9b742bd82f6e3c42cb5139d,bc13c2b0221744a29a8ddf56aa015df9,0.61819
1a24459300a447d3a68d04bf7b154891,99a52c93a3304ec18dab9206f98f2a8b,0.96521
e6c222899c8948ca8776d43041023512,b77d8b7bb0114c379139d280a9210e83,0.96549
406a4cc04a7b4bf1bedba252a370170a,6c874292dbcc49ff8bb8bbe5643593a5,0.92558
9536a093de5c454f8107c944fdbc4de0,b77d8b7bb0114c379139d280a9210e83,0.89681
ee26c03d830d424ba086d493237a5c76,6c874292dbcc49ff8bb8bbe5643593a5,0.69898
f3ab568e4b5948f9ac5e94ddaf848ef1,051d304b7139431fb3bff19b4e75aff7,0.94241
72711fdab1134c6c884778196c514a78,dbf0926f9f344f1d88b114660db4d2eb,0.95896
b40b5c9909d84456806fed5c7fb41ff3,051d304b7139431fb3bff19b4e75aff7,0.94187
4fd6e570dc5a4e03bbe54c468c9a570c,9909a671f7414c19b2727e7d4d4dcf1b,0.60804
af888c70b0554578b1511b9ccc3a13af,e8f18e4bdf054390a1768978dca8e430,0.58778
47b057e77a1148e08d82607a8ba8b64b,e8f18e4bdf054390a1768978dca8e430,0.89908
d004772f2bcb4290817f8a5eaf8e089e,9909a671f7414c19b2727e7d4d4dcf1b,0.91261
c5cd895ffe7143f7b76b9704dd73a0e1,e8c8742459dc48a49080bf0e5b3fdee0,0.99391
4fdf4fbcd0c942659a768bc44c26e36b,27a67d3e76814297aebf64e03d14c336,0.96219
e713b8481db84ce48754efe4036cb367,27a67d3e76814297aebf64e03d14c336,0.86886
2c6a9ad5618343c3af68eb2b03c705ca,4c293487c809486585d65ed10b2cb1e4,0.91184
a140cb170b604376817a046b5c07af44,67984873125e4a0f9562179c906d1b0f,0.88340
0b381fa026434777872d3b9ac3c227cd,e2769c67dadd4c988f7ccf249a998a56,0.97130
125d9c4bb335433bb1a04d677002207c,664da77d25e74df693eaad44a5e7617f,0.81559
dc06b2fc4efd4a42ae957e86afc762c4,59e4dcf2794943b18fb902a6eb475ff8,0.95969
ee46cf904fbc4ddfae1da60297817b48,03df72bcf3504272a27f4bbaea89118a,0.97305
2d078fc2891f4628914aa44ba8603a04,59e4dcf2794943b18fb902a6eb475ff8,0.95561
e394d55c1e79420f832b2aabb8a96d39,03df72bcf3504272a27f4bbaea89118a,0.91561
946d71a18f264ed887f55c1a9a2ffc4d,26b18153216b48d793b75598ddb54d77,0.95942
e89b67fc618f4ccc84877eb31c645e09,26b18153216b48d793b75598ddb54d77,0.96186
bc267c43ca1f44febd9e7093727ef543,4a7fa5a1bafe4b6995e2920444ac07c4,0.81019
01ac8202a1f44b648edeaa48d9b3be1c,4a7fa5a1bafe4b6995e2920444ac07c4,0.96550
3f6590287d024cde9a430ca74bf005c7,8a464aa9e2ee45d0abc7ae6181cd1bda,0.90487
c293e0f7c0da40049992e9ce791370db,2939ef012c5c4a1b94b49df9469dfb3c,0.88710
30cf83c6a107496a894c8ee50f9b6941,2939ef012c5c4a1b94b49df9469dfb3c,0.85389
0cf92dcb9bc94f0697e76d4ccdd96aea,8a464aa9e2ee45d0abc7ae6181cd1bda,0.94826
0defb2dd1f4e42b8867d78c68c45bf69,14ca42308d3141fba50b774042144343,0.94727
7e165023b13a4ea89bb41b86336ed275,7f0b453cc8c14156802497f5cbae9d62,0.94209
bbd916e845d14857ad0f48dd4693ed85,673aee19895b4d339ada93213d8874ac,0.99660
e74837fbb60c42a4a65d86d1568b4649,b7f5c165ea2242709a2fb71f3a3f1bcb,0.92424
13f2026fed26452685621e4b5e90c497,db2466dc7da64ac5a2a21c20ace67856,0.78433
a3a3c4b19635404cace83ff7b80a1679,db2466dc7da64ac5a2a21c20ace67856,0.62145
72772d2296a24491b21db0cf0ffec2cc,4385ac4645b34f3c8a44c4676ebcd8be,0.89785
3c36c01d06db430891436e7338519629,4385ac4645b34f3c8a44c4676ebcd8be,0.90075
27f5e7c9028741ea99cbf424d87b7f8f,15b7b988bba143989cfd98d5c6c4d203,0.87181
1ff1f628d46c4fffbf9a44323220d682,b2bcb4d9456c4763a0159ffd1f3660bb,0.96516
d12ab20387aa452093121c89f55faef6,cb2505b30d8a4dc086c353cf94424b6d,0.94285
cf7d4b9d3c9c4789b84574f7294511e4,b2bcb4d9456c4763a0159ffd1f3660bb,0.94311
ebadbbba9888428c97cd7f6f9d614d2b,cb2505b30d8a4dc086c353cf94424b6d,0.93080
3ef127b149d24d42a5b4d73a369daeba,8fdee0611965465eb45387b8c39f4136,0.81860
86cc05a71e4440cba336690dfa0149ac,8fdee0611965465eb45387b8c39f4136,0.83254
dda93eeaef8c4891aa99f6851955606e,3aa003c1e31b476e999c3a808a1d5dc6,0.98630
1c7e49f7fcc1484593f48dc107e63996,65e30dd62cfa4dccb9ea4d908a9d6fab,0.94954
01b3be2b5b2f4891ad053f74f427514b,3aa003c1e31b476e999c3a808a1d5dc6,0.98308
6da229c88f574b79a9aa35557565a86e,4230775a9d51448396cacb9061f0e5f9,0.86349
692f47ec6a394c83acb7708bfd6c7c96,fc70a4c2c4834e0eba1a14470f563b03,0.95920
f880dd7555534b77bb131f2d6fa4ab37,4230775a9d51448396cacb9061f0e5f9,0.84915
fc88a18e8b6343d3a58e4aab7a84620b,fc70a4c2c4834e0eba1a14470f563b03,0.94669
b715f62fa2f14ddeb98cb30d9c54339d,3b7d56c26da14b3a9b1cd52b5b35891b,0.90996
07cc561ef3f04e93a701b6919ee81175,0228b1e9e3244da3a727930123ba7bda,0.98116
cb80f73ab9454fa798342057923edd40,3b7d56c26da14b3a9b1cd52b5b35891b,0.79944
c7fdef440d9345c6b34634ef46754490,415641aa43724ed9bc4710302b77edc3,0.96880
f94bc288e76b4781b013d419ca5295b2,f4b7e6e902e344859cb041126b69ce3c,0.97171
c6a1eb4b8cc74dc0a3d818ef10b1b04e,415641aa43724ed9bc4710302b77edc3,0.87781
f34c07d2f2ad4b4fb027ab3f4c68bffd,f4b7e6e902e344859cb041126b69ce3c,0.88896
bd6f2e8af94548da8676de16a6853e69,d87e5facd03b45f9829e8a1cd0fe0190,0.65723
af596599aa804ad2bbe10c2ddf0b3e34,d87e5facd03b45f9829e8a1cd0fe0190,0.65119
680120b1438b42a3acd998a7e00f02ef,d87e5facd03b45f9829e8a1cd0fe0190,0.96089
5d17356d82d74aa3a6e6f979ef1796fd,d87e5facd03b45f9829e8a1cd0fe0190,0.98244
6b3c7ce1b5524d3e98acc2312a661188,d7618b61a65a4bc1a0d0f2cc1bddc448,0.98115
d31bba63f0c74cfd9135ddb2ec58f186,716a15d66b63424a8068da89e75733b4,0.95644
33683cdbfab14a3f8b56e5f75d2b3d00,76e41369a6794714a9fab6968839bfe6,0.95134
cbb9562935ed4ec7b4fbd9c04a1c17c3,76e41369a6794714a9fab6968839bfe6,0.85798
2093ec4e54224ee59a6b3df761f52ad4,b64cef9df31c4e92a7b7ecd42f74f396,0.92025
034598db2c774843ae5b70f89a468dd1,8c7c9eaae41a44a3a4ebe39ce167d300,0.94237
e1b0c09a4b5745ba87cb45d6b31cc047,b834c0b0c10b471b87ad3f11468de619,0.70220
2ee4e4c157314893ac1677408acd1e13,8c7c9eaae41a44a3a4ebe39ce167d300,0.93803
d2d1bfd6b701442bac97d11e1bcdcbff,b834c0b0c10b471b87ad3f11468de619,0.69292
6da4af4998924e888bc085da81c883e1,0f785440b29548e1a1968868262fd42e,0.98334
62a839f4213d46759d8133e354ae93a4,0f785440b29548e1a1968868262fd42e,0.97656
f22180d73d204b929c77cc738c93dec8,c36ef11228124c438ed3256c9822b03d,0.95909
b43451e5261643dab9a0627813d31785,7627d5e28ba74cbeaf9225e88a7a44cc,0.82150
89b4973e66414223af70d8648086e97c,7627d5e28ba74cbeaf9225e88a7a44cc,0.80543
cca9ed42ea00433984410ed65b0435fb,7c1126d46a934db6b951d1e98feae327,0.86701
ca3ae3f2f83a4b709148933472566ca6,c36ef11228124c438ed3256c9822b03d,0.80160
77823865299d48ddbce6d7d7e199814f,02a3cd76ce534d188b4d5ac4778bd652,0.94623
4a03d80a56a24730b633957fa5195cf5,02a3cd76ce534d188b4d5ac4778bd652,0.96805
ca687051622e4c35823d965df0139509,e2e0c8c96aff4c00896ac6986bbb20c2,0.90696
62cb56b35d3847a2858dee237b0a7f1e,6252aa87531748e5bac5f6c65fc87e14,0.92411
ad43fc3957284bd78e7d7c9aa5ab29c0,f5a9583711fc4ff4a46e85c24886b234,0.87713
5871998e8d6c4a9090cdf17915017027,f5a9583711fc4ff4a46e85c24886b234,0.93754
102f600a8c1740ac8a06de1b28c5904e,268f8ec9f2734029a8e75857db56ccb3,0.85930
ae0903a7f3be40ce83442e458496fd29,30f654c6e69e48888f9f42dd95ab3c77,0.92010
f9be6242a66b4efabd439a28435cee95,7dd5e88dfdd24cafab2c765939757354,0.95531
10ef6812f01b471a8e48fa8e99c81735,268f8ec9f2734029a8e75857db56ccb3,0.74602
fb5376db56af4ab4b8ea6d46d191ad26,225818abe99e45a0bf5b0b3ec30db76b,0.98852
a0e60ab432b94ba291505c129ee405df,225818abe99e45a0bf5b0b3ec30db76b,0.96433
0d29840b4f2a46659bf734b51438e6ac,cc243eebbb2b44a581745865a60c423a,0.91983
62865ed38c05470a8919d1070402fa6b,cc243eebbb2b44a581745865a60c423a,0.93833
09a6f25650ae474385eb70217f8c4843,01ffceddb5b34406a08bb982b424b3cf,0.94361
86e1bd5f53b148b9a9522847363630bf,01ffceddb5b34406a08bb982b424b3cf,0.98117
aa561064498b402993740579853c84fc,2b3ecf8be2b242f3b8a1e714390749fb,0.94788
de4bd1f38ae04b8da3f5f36bea97276d,e4e12f4711fd41e39075e26cc274df45,0.93246
3dc160c26fc64d45a5f1e9756e6b1025,04fa591263664fb0a6868552ebd3590b,0.60091
f7cfc69b28204d1681a71216a3dafbff,0eb119aabc884795a4768c6d3e677ea1,0.90591
7e5d9f74b6724f59ae0911894a898253,04fa591263664fb0a6868552ebd3590b,0.82464
966a64e7651f4b2499587effd1600e97,04fa591263664fb0a6868552ebd3590b,0.55945
7b04ec5b87214c25bd25268652df3829,9452a2f21f7d4feeb2605d9b6647fc13,0.89336
43fd128c97194d88bbfe7be91fbc67ed,9d09e3cd382c4d0ea0f6f50261e3e4c8,0.91105
8c3f25890eab46379974ac593d629515,6c51b4f57ba0415f994756e944b11cee,0.64756
1dfd4a798f224e88a6b4c2980cb31c82,6c51b4f57ba0415f994756e944b11cee,0.70483
9174a7587e5048ec86bec7afe80e268e,e4fcd30261804b089efa940359057ba2,0.80134
bcfc6cd4aea34c78891a701698ccb953,e4fcd30261804b089efa940359057ba2,0.65244
23e5bf15809d4629abd7ff7c344b1ce0,b98519f97e424c1389f5553f0869b15a,0.87528
f2a05ceedacf47b598b2cd3dbe003966,016e634d566b49c199d07357aae9bf33,0.90992
764c5cb76dcb4650b8b0a50cac981edc,b5f237fefb38465bb6a068c9cf75ba31,0.88263
c50ae9cd7ac5469daf32b2a1a1d81797,b5f237fefb38465bb6a068c9cf75ba31,0.59761
e9801f8810654cacbcd517b25b89767b,016e634d566b49c199d07357aae9bf33,0.90791
f3c68b7ff0f344569399a04bbff5d1da,384f94503bcd4f4c863056ad69f45b43,0.73061
ab0c7be344d7444bb59fb3b065a71c88,384f94503bcd4f4c863056ad69f45b43,0.71816
b136a0d13d7e431a94e54f2a085d5f52,384b14b18c3c43b1a4dc1aa2f661e076,0.89938
210a3e79a4a149179749cd7a5b127f63,384b14b18c3c43b1a4dc1aa2f661e076,0.92114
2071beae14fe435b9e3943e22e8b430b,f6207eb593394ff78e2cb35057477422,0.98384
40eb15fd325c48bea6a7988ce40cc33b,f6207eb593394ff78e2cb35057477422,0.97124
7be90785152d4e01b53aa4b1f3c74097,ef8c056ecb524439a48c881089537951,0.98111
61e3c16563b44edb85bee0caf5de33b0,ef8c056ecb524439a48c881089537951,0.97605
79dc8e29d2a747c793ab1fe11ba6045b,43464ed6733f4642a0b90e7d995a5e40,0.83758
dfc436b508974e349cbf602bb7fe9b7a,00fb3a55134242769182c520d55681a2,0.96313
dcd99427d6e64ebcb3af1982854aa02c,00fb3a55134242769182c520d55681a2,0.81564
c59bf6abbde846999988749ad22b52d3,43464ed6733f4642a0b90e7d995a5e40,0.84490
a386f6b172a740989c390780b3b856d5,6732de8994744decbb3306c74aaa7882,0.97779
ad563855246b46adaf5fdeecbfdc081b,3e4a54908dde405294869e30a92a7623,0.80755
0485db5bb76a491782e78c6e98f4c913,514537782f6549c488a1b932939b4128,0.98403
38535cc9165a4684af9a3ee208dccb9a,b2992fe473124dd0b895cf81f59f6db6,0.69084
7812e64c9f5a45dea8c59e366c0a1b2c,67dd23cfd20f46dc82acc82c108a1dc6,0.92261
e0cdf7eb868e4cf28007a946c4dcedcd,36ac84a73ad34261ad45cf569edb60af,0.82458
966272e605644a9783d154f8e2038dbb,36ac84a73ad34261ad45cf569edb60af,0.79435
9fd9ddafbc6c43a9982d0ef0dcbca940,b2992fe473124dd0b895cf81f59f6db6,0.70579
4aa3ef7644b6471b805cdbce95bcc6b8,6866efc8987a4ec8b04b7abd28fb5777,0.96350
d19e7fd5a62e4d28bb80ac4eddf34d1c,ccb62901750b4d13a922fc161b607f83,0.95848
26da5929257a4a70997444abb7ed9998,ccb62901750b4d13a922fc161b607f83,0.76287
9538feefe1d84c03874b872ae3f48947,6866efc8987a4ec8b04b7abd28fb5777,0.95971
03b02260fc474ab29d5d6a1398847a2a,4285b02dc9164cb9bae36b0566bb42f0,0.96009
f19622c340af46aabec5a3eebfea35fa,9a500a20b1ff4694acc31339a8d1349e,0.81290
b2c57f611c954c84ad5bc681d1798dee,4285b02dc9164cb9bae36b0566bb42f0,0.95922
98e31f0110bd4082b8a9c780c4658d5b,f439b5616ba24b7f82eccfa095a0eff8,0.93215
ba97c80ce0a5461d938b43cfdc812679,f439b5616ba24b7f82eccfa095a0eff8,0.92744
eef39c9128b1421cb4e7b9c83fee0c82,df5ca61304074da1bec8f536ab50baf3,0.93414
